data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,passive_processed_packets_per_sec,passive_alerts_per_sec,passive_daq_drops_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,passive,3,512,80,14458.6431,80.0108,46.7651,34.6859,19367.354,302.3333,7.8928,0.2759,0.2662,50.0
train,passive,1,1024,25,8479.7332,24.9349,72.1729,28.3757,9872.7259,288.3199,446.0739,0.0,1.0,50.0
train,passive,3,1024,45,10643.8422,44.9621,43.6413,29.223,14450.5804,302.3333,15.41,0.7485,0.7309,50.0
train,passive,4,896,55,11735.261,54.9834,29.7191,31.3398,11334.7914,283.0788,2.5764,0.0624,0.5994,50.0
train,passive,3,384,45,10655.4551,45.0268,41.8157,50.5969,10769.7945,292.5895,0.0,15.8799,0.7291,50.0
train,passive,3,512,60,12280.9667,60.007,43.7876,33.7604,16402.8031,302.3333,0.0,0.5376,0.5324,50.0
train,passive,3,640,45,10646.4689,44.9921,42.6135,32.0104,15789.2174,302.3333,0.0,0.7375,0.7318,50.0
train,passive,3,256,95,16108.6137,95.1038,53.042,65.206,16279.383,302.3333,3.4446,2.8334,0.069,50.0
train,passive,4,1024,25,8466.6794,24.9932,29.1397,30.6557,9478.2578,302.3333,7.9075,0.0908,0.9992,50.0
train,passive,3,1024,99999,18961.5064,126.9336,51.447,31.5798,16274.9846,263.8673,83.433,0.0015,0.0,50.0
train,passive,1,896,95,16094.6433,95.0476,85.364,29.7286,16258.879,296.476,615.7834,0.0129,0.0667,50.0
train,passive,1,896,70,13375.5869,69.9795,80.8006,28.8305,14975.4774,302.3333,577.3752,0.0083,0.4,50.0
train,passive,1,896,70,13381.5225,69.9973,81.3909,28.807,14702.4687,302.3333,583.2053,0.0083,0.4,50.0
train,passive,2,768,55,11738.0396,54.9911,58.6479,29.8975,13467.4334,302.3333,34.2333,0.4332,0.5982,50.0
train,passive,1,768,55,11755.4317,54.985,80.3856,29.9735,13297.2037,294.4198,542.8335,0.0055,0.6,50.0
train,passive,4,640,99999,18973.3305,126.9728,38.1406,32.5498,23936.3884,302.3333,13.7354,0.0015,0.0,50.0
train,passive,4,640,90,15541.7219,89.9926,32.5607,32.3278,19761.4023,302.3333,17.9892,0.0258,0.1331,50.0
train,passive,1,512,55,11772.0688,54.9756,80.9781,31.1835,14298.4372,284.4517,480.2634,0.0054,0.6,50.0
train,passive,3,256,30,9026.0715,29.9823,38.1813,67.8167,9450.4932,302.3333,13.0724,39.4838,0.9233,50.0
train,passive,3,1024,85,15002.1528,84.8954,47.5485,30.5596,19634.873,299.4575,0.0,0.2145,0.1993,50.0
train,passive,2,384,65,12862.3383,64.9919,61.4519,48.1453,12638.6917,289.7765,0.0,2.2943,0.4647,50.0
train,passive,2,896,40,10091.1423,39.9905,56.1746,29.8388,10890.4813,302.3333,18.3564,0.2879,0.7988,50.0
train,passive,4,640,80,14454.5381,79.9802,30.4496,31.9936,17761.6747,298.9864,0.0,0.0376,0.2663,50.0
train,passive,4,256,85,15018.9934,84.9582,34.1757,66.7439,15829.135,302.3333,5.6436,0.0113,0.2,50.0
train,passive,2,384,70,13402.6592,69.9865,61.8953,48.1388,13631.933,300.2133,0.0,1.9685,0.3983,50.0
train,passive,3,256,70,13388.5181,70.0703,46.6904,66.4105,12567.3377,291.4787,0.0,16.9297,0.3976,50.0
train,passive,1,768,60,12300.6826,59.9768,79.3245,29.6074,13452.6899,282.4208,517.6004,0.0064,0.5333,50.0
train,passive,1,512,80,14468.9127,79.9818,82.9345,32.1421,17771.4527,290.9146,364.9521,0.0099,0.2667,50.0
train,passive,4,384,60,12309.1396,59.9863,29.286,49.8831,12204.5246,272.3027,0.0,0.0349,0.5329,50.0
train,passive,4,768,85,15004.0152,84.9968,31.5891,31.979,16165.7678,282.6627,0.0,0.031,0.1997,50.0
train,passive,4,768,30,9009.6118,29.9974,28.7773,32.1806,10720.2799,302.3333,0.0,0.0927,0.9322,50.0
train,passive,1,256,99999,18995.1111,126.9897,93.9629,64.0305,14986.0444,298.3333,3945.4444,0.0014,0.0,50.0
train,passive,1,512,100,16623.5228,99.9893,84.9273,33.2585,21832.466,302.3333,262.9564,0.0135,0.0,50.0
train,passive,4,640,45,10642.5307,44.9804,28.0338,32.2605,12314.0754,288.9931,0.0,0.0786,0.7323,50.0
train,passive,2,384,35,9619.5104,34.9907,57.344,48.0996,10675.6754,302.3333,0.0,4.2489,0.863,50.0
train,passive,1,640,55,11761.1723,54.9754,81.2521,30.5823,14352.8266,301.5233,524.3066,0.0054,0.6,50.0
train,passive,3,256,45,10666.5653,45.0196,41.9169,66.9596,13556.8457,302.3333,0.0,31.026,0.7261,50.0
train,passive,4,768,90,15550.1349,90.0184,32.4083,32.4267,15809.4353,269.595,0.0,0.0253,0.1332,50.0
train,passive,3,384,65,12832.078,65.0271,45.1201,50.2591,14507.3809,302.3333,0.0,10.1106,0.4646,50.0
train,passive,4,256,95,16088.1073,94.9433,33.3877,66.9069,15202.5582,288.7063,0.0,0.0133,0.0667,50.0
train,passive,1,640,75,13927.428,75.0066,82.741,31.4412,15456.3915,280.4411,454.1949,0.009,0.3333,50.0
train,passive,4,640,85,15002.6126,85.0041,31.5237,32.2753,18730.6546,289.4504,0.0,0.0317,0.1997,50.0
train,passive,2,1024,25,8449.7556,24.9786,54.271,29.0388,8705.2606,302.3333,19.1494,0.0,1.0,50.0
train,passive,3,1024,45,10649.7063,44.985,43.2046,29.6153,13825.8619,301.4271,0.0,0.7485,0.7309,50.0
train,passive,3,512,70,13372.5722,70.0156,45.5468,34.1708,17519.1097,302.3333,2.0643,0.4067,0.3993,50.0
train,passive,2,256,35,9673.2751,34.9856,58.9813,66.2893,8961.4857,287.9204,0.0,7.2606,0.8645,50.0
train,passive,2,896,25,8456.2535,24.9905,54.322,29.1343,10804.6552,302.3333,0.0,0.3563,0.9985,50.0
train,passive,2,512,75,13936.1481,75.0044,60.3493,30.673,13942.41,287.7955,0.0,0.4845,0.3314,50.0
train,passive,2,768,40,10104.0906,40.0084,56.4667,29.7981,10699.1131,296.2515,16.3063,0.5729,0.7976,50.0
train,passive,3,256,35,9578.9605,35.0206,38.6292,67.917,8482.9333,278.4219,0.0,36.6645,0.8576,50.0
train,passive,2,384,99999,19054.9963,127.5656,68.4581,48.3932,21784.1867,290.015,0.0,0.0015,0.0,50.0
train,passive,4,640,70,13361.6149,69.9845,31.3874,32.2908,16949.9101,302.3333,26.5358,0.0493,0.3994,50.0
train,passive,4,896,45,10646.1615,44.9859,30.0364,31.1809,13401.7521,302.3333,0.0,0.0731,0.7326,50.0
train,passive,1,896,50,11204.0856,49.9766,78.9042,29.1787,12177.2637,294.7225,565.5891,0.0046,0.6667,50.0
train,passive,3,1024,60,12282.4454,59.9545,44.9413,29.8935,15345.3826,288.6801,0.0,0.5483,0.5316,50.0
train,passive,4,768,30,9010.8866,29.9938,29.2549,31.8334,10867.2701,302.3333,12.7928,0.0927,0.9322,50.0
train,passive,1,384,40,10131.4579,40.0193,83.8299,48.6083,12488.9945,298.5062,947.457,0.0028,0.8,50.0
train,passive,4,512,35,9552.8937,35.0072,28.4342,33.4854,11414.7584,283.4605,0.0,0.0935,0.8652,50.0
train,passive,1,384,75,13924.465,75.0661,85.8176,48.3637,14898.702,302.1088,1386.9099,0.0093,0.3333,50.0
train,passive,2,384,95,16102.1568,94.9677,64.8239,47.7661,15241.1556,287.7951,0.0,0.3397,0.0664,50.0
train,passive,2,1024,70,13349.1937,69.9378,59.094,29.973,12900.7824,297.1715,105.1731,0.0086,0.4,50.0
train,passive,1,1024,99999,19005.5314,127.0899,94.5057,27.9903,15608.5134,206.9348,4206.2713,0.0015,0.0,50.0
train,passive,1,256,100,16654.5936,100.2652,91.7387,63.8692,13383.6768,302.3333,3131.7134,0.0142,0.0,50.0
train,passive,2,640,65,12831.7643,64.9734,58.5154,30.1284,13552.3565,301.9081,15.2598,0.5064,0.4646,50.0
train,passive,3,384,60,12283.8945,60.0097,44.0924,50.1631,13971.0096,302.3333,4.1654,11.5529,0.5307,50.0
train,passive,1,256,90,15559.0064,90.2209,91.5625,64.2632,13150.6853,302.3333,2861.5971,0.0123,0.1333,50.0
train,passive,2,768,40,10099.6526,40.0053,57.2677,29.9676,11415.2749,302.3333,31.1635,0.5729,0.7976,50.0
train,passive,4,1024,55,11732.8645,54.9817,31.7456,30.9776,12383.7087,302.3333,21.2502,0.0602,0.5995,50.0
train,passive,4,256,70,13409.0917,69.9793,33.0813,67.2599,13928.0702,298.3285,0.0,0.0085,0.4,50.0
train,passive,3,896,40,10105.0595,39.9928,42.2763,30.0792,12493.756,298.086,0.0,0.8113,0.7977,50.0
train,passive,4,1024,99999,18990.5526,126.9985,35.4945,30.9216,17711.4151,283.9824,0.0,0.0016,0.0,50.0
train,passive,4,512,35,9545.8151,34.9799,29.1624,33.1482,12839.3431,302.3333,30.1445,0.0936,0.8652,50.0
train,passive,3,896,70,13370.5213,69.9436,45.8055,30.9173,18674.9533,300.365,0.0,0.4128,0.3988,50.0
train,passive,3,768,70,13372.5548,69.9695,45.9959,31.9249,17567.98,302.3333,6.7003,0.4107,0.399,50.0
train,passive,4,640,40,10096.7644,39.9845,28.869,32.3854,12846.6216,302.3333,0.3908,0.0845,0.7988,50.0
train,passive,4,384,50,11226.0608,50.0062,30.7662,50.4436,12664.0867,296.3488,0.0,0.04,0.6661,50.0
train,passive,2,896,25,8458.694,25.023,55.0112,30.006,9509.4144,302.3333,0.0,0.3563,0.9985,50.0
train,passive,2,640,65,12836.5288,64.988,58.1274,30.2328,12281.1074,280.7628,10.8331,0.5064,0.4646,50.0
train,passive,2,896,50,11177.51,49.9583,56.655,29.5935,11952.0449,302.3333,36.9672,0.2423,0.6657,50.0
train,passive,2,640,70,13377.1639,69.9845,61.0753,30.3574,14587.5295,302.3333,54.8472,0.436,0.3982,50.0
train,passive,1,896,90,15549.0863,90.0286,84.8599,29.5127,16735.7172,302.3333,617.1224,0.012,0.1333,50.0
train,passive,1,896,65,12834.7085,64.9858,80.263,28.9813,14081.0239,300.0268,568.5327,0.0074,0.4667,50.0
train,passive,2,256,65,12881.7544,64.9622,62.1232,65.3719,10850.6223,274.2564,0.0,3.9159,0.4655,50.0
train,passive,2,384,80,14483.3117,79.9697,62.1971,47.6874,13439.4378,281.7632,0.0,1.317,0.2655,50.0
train,passive,3,640,60,12282.2571,59.9869,43.4188,32.5839,16099.111,294.6146,0.0,0.5403,0.5322,50.0
train,passive,2,640,65,12836.9532,64.9976,59.9078,30.2753,14022.8846,302.3333,26.6344,0.5063,0.4646,50.0
train,passive,4,512,35,9547.7049,34.9831,28.9793,33.1258,13124.5362,302.3333,18.0534,0.0936,0.8652,50.0
train,passive,2,384,75,13940.2788,74.9775,62.9186,47.9487,13965.9419,296.6554,9.236,1.6427,0.3319,50.0
train,passive,2,256,70,13413.0744,69.9549,63.6107,65.2823,12621.6552,292.6667,0.0,3.3585,0.399,50.0
train,passive,2,896,100,16621.4236,99.911,63.6261,30.598,16891.7404,302.3333,155.8458,0.0143,0.0,50.0
train,passive,3,1024,55,11735.9176,54.9526,44.4099,29.6449,15817.839,302.3333,0.0,0.615,0.598,50.0
train,passive,2,512,25,8481.9235,25.0531,56.2423,30.5797,11053.3921,299.3294,0.0,1.4252,0.9941,50.0
train,passive,1,512,25,8534.5554,24.9816,80.7363,30.317,10893.1307,302.3333,645.5778,0.0,1.0,50.0
train,passive,4,640,95,16089.2256,94.9847,32.3145,31.8241,21792.9121,302.3333,0.1529,0.02,0.0666,50.0
train,passive,2,1024,55,11718.2672,54.955,56.7801,29.5679,11359.1369,291.3227,56.8783,0.0057,0.6,50.0
train,passive,3,512,95,16098.7302,95.0268,48.8175,35.2988,21667.0332,302.3333,2.2334,0.0796,0.0666,50.0
train,passive,1,512,30,9075.4641,29.9899,81.4012,30.6185,11862.7696,302.3333,618.7513,0.0009,0.9333,50.0
train,passive,2,640,99999,18966.8238,126.8901,63.5767,30.0489,17252.9289,277.8181,7.2781,0.0014,0.0,50.0
train,passive,4,256,40,10193.7826,40.0123,31.2374,67.6119,9192.1892,289.608,1.78,0.0029,0.8,50.0
train,passive,1,256,95,16107.1858,95.2345,90.8793,63.8052,12315.273,293.9896,2999.0374,0.0133,0.0667,50.0
train,passive,3,768,50,11193.193,50.0096,43.4068,32.0162,12674.8417,285.0228,0.0,0.6751,0.665,50.0
train,passive,1,640,99999,19012.668,127.1999,94.2802,30.5366,11626.5782,206.7839,2892.752,0.0015,0.0,50.0
train,passive,2,896,90,15536.4759,89.9248,61.2619,30.4004,15882.9538,302.3333,98.0122,0.0599,0.1331,50.0
train,passive,3,384,75,13918.1689,75.0398,48.0717,50.4824,16053.2979,302.3333,29.7274,7.2259,0.3323,50.0
train,passive,4,640,70,13367.5091,70.0125,31.0301,32.853,16553.3228,302.3333,0.0,0.0493,0.3994,50.0
train,passive,1,768,70,13384.3682,69.9997,82.4195,30.0112,15949.331,302.3333,527.4919,0.0082,0.4,50.0
train,passive,3,640,100,16639.3747,99.9713,48.9234,34.0713,23558.1367,302.3333,0.0,0.0142,0.0,50.0
train,passive,2,1024,100,16619.5796,99.913,63.0529,30.4792,16721.8538,302.3333,166.0061,0.0143,0.0,50.0
train,passive,1,1024,45,10656.4298,44.9645,76.0761,28.1705,11813.6061,296.6491,531.0637,0.0037,0.7333,50.0
train,passive,2,256,50,11277.0128,49.9724,60.6313,65.8248,9982.6692,284.1472,0.0,5.5883,0.665,50.0
train,passive,3,384,40,10109.8673,40.0172,40.8414,50.5296,10239.6838,296.0686,0.0,17.3223,0.7953,50.0
train,passive,1,256,35,9566.5379,35.0442,85.0971,66.806,9932.1857,290.4355,1173.4438,0.0019,0.8667,50.0
train,passive,2,384,95,16099.3462,94.9502,64.6804,47.5378,16399.3683,302.3333,0.0,0.3397,0.0664,50.0
train,passive,1,384,55,11757.561,55.0491,84.599,48.75,12259.471,288.7954,1136.1461,0.0055,0.6,50.0
train,passive,4,1024,85,15005.7987,84.9865,33.2991,31.4784,14858.3673,301.4012,0.0,0.0295,0.1998,50.0
train,passive,1,384,85,15010.3587,85.0858,86.8242,48.2694,16210.8663,302.3333,1515.0126,0.0111,0.2,50.0
train,passive,4,256,45,10730.0612,45.0151,32.2636,67.7433,10860.9867,302.3333,0.0,0.0038,0.7333,50.0
train,passive,4,512,35,9547.1183,34.9824,29.4854,33.0759,13160.2085,302.3333,32.356,0.0936,0.8652,50.0
train,passive,1,1024,45,10655.4257,44.959,76.1281,28.1292,13003.0297,302.3333,524.7804,0.0037,0.7333,50.0
train,passive,3,384,75,13920.6936,75.0448,47.6826,50.5005,15971.0434,302.3333,14.3893,7.2259,0.3323,50.0
train,passive,2,640,99999,18964.9472,126.8924,63.5218,30.3747,17523.2926,282.6355,0.0,0.0015,0.0,50.0
train,passive,4,256,40,10192.9768,40.0129,32.0751,67.5978,11005.7902,302.3333,1.5524,0.0028,0.8,50.0
train,passive,2,896,99999,18956.4534,126.7918,58.563,29.3674,12916.9105,211.206,5.5264,0.0015,0.0,50.0
train,passive,2,384,60,12320.1246,59.98,60.7021,47.944,13023.3624,302.3333,0.0,2.62,0.5311,50.0
train,passive,1,384,95,16098.6613,95.1181,87.1382,48.5045,16074.5617,292.3424,1628.404,0.0129,0.0667,50.0
train,passive,1,768,100,16630.3338,100.0138,86.445,30.377,19100.9176,302.3333,538.6266,0.0137,0.0,50.0
train,passive,2,256,70,13414.6351,69.9653,63.7679,65.4439,12170.0901,285.3034,0.0,3.3585,0.399,50.0
train,passive,2,384,40,10163.7063,40.0221,58.6983,48.6428,9825.3349,282.4162,0.0,3.923,0.7966,50.0
train,passive,2,768,65,12821.5429,64.9562,58.6862,29.9039,14475.049,302.3333,36.4804,0.3402,0.4653,50.0
train,passive,2,256,65,12876.7622,64.9356,62.8625,64.8956,14644.6928,302.3333,0.0,3.9159,0.4655,50.0
train,passive,1,768,100,16630.437,100.0141,86.226,30.413,19011.7593,302.3333,533.1116,0.0137,0.0,50.0
train,passive,4,1024,85,15004.0454,84.9711,33.6975,31.0113,16867.2208,302.3333,0.0,0.0295,0.1998,50.0
train,passive,3,384,85,15013.9595,85.0549,49.0793,50.2318,17620.5,302.3333,2.1773,4.3412,0.2,50.0
train,passive,3,896,60,12278.5594,59.9538,44.5136,30.8308,16314.6153,302.3333,0.0,0.5456,0.5318,50.0
train,passive,3,384,35,9564.6885,35.0044,39.6897,50.3649,9765.6912,299.6072,0.0,18.7646,0.8614,50.0
train,passive,1,1024,40,10108.1135,39.9442,75.5235,28.1184,12055.107,302.3333,527.2193,0.0028,0.8,50.0
train,passive,1,256,95,16108.5576,95.235,90.4401,63.7643,11925.4139,287.9107,2991.8592,0.0133,0.0667,50.0
train,passive,3,640,80,14462.0427,79.9863,46.9067,33.3576,19549.4426,302.3333,2.2054,0.2772,0.2661,50.0
train,passive,2,768,60,12276.5361,59.979,59.3782,30.2373,13180.5792,302.3333,59.8251,0.3867,0.5318,50.0
train,passive,3,1024,60,12283.5287,59.9612,45.0132,29.9848,14922.5364,283.7477,0.0,0.5482,0.5316,50.0
train,passive,2,384,40,10162.6297,40.0106,59.0162,48.448,12033.5515,302.3333,0.0,3.9231,0.7966,50.0
train,passive,4,512,40,10096.6633,39.9827,27.9389,32.892,12464.5663,288.7301,0.0,0.0875,0.7986,50.0
train,passive,2,896,75,13905.208,74.9519,60.6384,30.0944,14382.1728,302.3333,95.9992,0.1282,0.3328,50.0
train,passive,4,768,50,11192.7153,49.9957,30.5267,31.6557,13488.2203,302.3333,8.8143,0.0702,0.6658,50.0
train,passive,4,768,25,8464.5423,24.9903,28.0902,31.9721,9470.4364,294.826,3.1565,0.0983,0.9988,50.0
train,passive,1,384,50,11219.0511,50.0292,82.4707,48.3523,10457.4145,268.2424,1062.1652,0.0047,0.6667,50.0
train,passive,1,768,80,14468.9158,79.9998,82.5,29.9004,15765.2618,293.4981,519.3453,0.01,0.2667,50.0
train,passive,3,256,45,10659.7198,45.0117,41.885,67.2821,11007.2572,302.3333,18.0524,31.026,0.7261,50.0
train,passive,4,768,40,10101.1137,39.9993,29.3904,31.9826,12576.2071,293.7338,0.0,0.0815,0.799,50.0
train,passive,1,384,50,11214.4245,50.0251,84.8887,48.3047,14998.494,302.3333,1077.1184,0.0046,0.6667,50.0
train,passive,3,768,55,11735.0661,54.9885,44.2252,31.9515,15008.5447,302.3333,0.0198,0.609,0.5985,50.0
train,passive,4,896,65,12825.6988,64.9936,31.0545,31.666,13518.3747,297.3131,0.0,0.0517,0.4662,50.0
train,passive,4,768,90,15545.9064,89.9911,32.6478,31.9539,17748.141,297.0412,7.7558,0.0254,0.1332,50.0
train,passive,2,1024,40,10084.2823,39.9865,56.0693,29.7862,11033.6183,302.3333,17.7786,0.0029,0.8,50.0
train,passive,1,640,55,11762.8801,54.973,80.304,30.4748,13215.9702,286.4131,517.0576,0.0055,0.6,50.0
train,passive,4,384,30,9064.567,30.0048,29.1119,50.4216,9537.686,288.9563,0.0891,0.0503,0.9325,50.0
train,passive,3,896,30,9015.4695,30.022,41.9283,30.287,11673.5187,302.3333,0.0,0.9441,0.9306,50.0
train,passive,4,1024,60,12280.7126,59.9953,31.8787,31.3637,12536.6396,302.3333,0.0142,0.0551,0.5329,50.0
train,passive,1,1024,45,10655.9333,44.956,76.0659,27.951,13465.7306,302.3333,522.8844,0.0037,0.7333,50.0
train,passive,2,1024,40,10082.5489,39.9744,55.272,29.4921,9280.0475,290.904,27.5014,0.0029,0.8,50.0
train,passive,1,768,75,13919.0206,74.9941,83.3093,30.2517,15824.7833,302.3333,551.6217,0.0091,0.3333,50.0
train,passive,3,768,55,11737.4022,54.9817,42.9909,31.628,13676.9566,286.0771,0.0,0.609,0.5985,50.0
train,passive,1,768,50,11213.7216,49.9878,79.943,30.0673,12163.5668,287.3611,548.7287,0.0045,0.6667,50.0
train,passive,3,512,90,15549.3976,90.0083,47.1431,35.0071,20232.4483,300.4759,0.0,0.1451,0.1331,50.0
train,passive,2,896,60,12273.1058,59.9748,58.6068,29.9598,12477.3815,300.7375,58.7079,0.1967,0.5325,50.0
train,passive,2,384,75,13939.4979,74.9654,62.3963,47.7471,14602.5911,302.3333,0.0,1.6428,0.3319,50.0
train,passive,3,384,25,8474.3903,25.0046,38.8042,50.6569,8679.0018,302.3333,7.3436,21.6493,0.9936,50.0
train,passive,1,512,55,11770.7714,55.0022,82.6643,32.0455,14987.0268,302.3333,481.8559,0.0054,0.6,50.0
train,passive,3,1024,95,16089.8661,94.8681,48.1881,30.6651,20391.5763,289.0344,0.0,0.081,0.0664,50.0
train,passive,3,256,100,16653.6076,100.1091,54.3065,64.844,18678.9483,302.3333,0.0,0.0141,0.0033,50.0
train,passive,2,384,90,15560.4775,89.9629,64.36,47.7803,15960.164,302.3333,0.0,0.6655,0.1328,50.0
train,passive,3,896,35,9559.3292,35.009,42.2874,30.3071,12334.2373,302.3333,0.0,0.8777,0.8642,50.0
train,passive,4,640,30,9010.9195,29.985,27.9389,32.3611,9774.8978,276.9307,0.0,0.0962,0.932,50.0
train,passive,2,512,50,11210.9692,50.0482,58.746,30.9722,11975.1943,282.0243,0.0,0.9548,0.6627,50.0
train,passive,3,1024,60,12279.4017,59.9429,45.1864,29.7658,16032.8262,299.1742,9.3498,0.5483,0.5316,50.0
train,passive,4,384,65,12843.617,64.9816,31.1613,50.1231,15407.4997,302.3333,0.0,0.0323,0.4663,50.0
train,passive,1,512,90,15543.4028,89.9763,84.008,32.6205,20335.5272,302.3333,316.7594,0.0117,0.1333,50.0
train,passive,4,1024,25,8470.9178,25.0162,28.8516,31.0282,8482.9333,283.3589,0.0,0.0908,0.9992,50.0
train,passive,2,768,90,15548.5039,89.942,61.531,30.3159,15909.7691,302.3333,69.2758,0.1073,0.1329,50.0
train,passive,3,768,35,9552.4319,34.994,42.54,31.0405,12515.6155,302.3333,25.7087,0.8734,0.8645,50.0
train,passive,1,640,70,13382.5603,69.9915,82.9933,31.194,15818.9114,296.9008,488.7843,0.0081,0.4,50.0
train,passive,2,384,85,15022.3169,84.9634,63.9263,47.4963,16004.4706,302.3333,0.0,0.9912,0.1992,50.0
train,passive,3,512,85,15007.7473,85.0153,47.3729,34.6601,20783.585,302.3333,0.0,0.2105,0.1997,50.0
train,passive,2,256,40,10204.8763,39.966,59.3459,65.9488,9771.429,298.2717,0.0,6.7032,0.798,50.0
train,passive,1,1024,25,8479.0859,24.9232,73.1344,27.9445,11326.3714,302.3333,470.488,0.0,1.0,50.0
train,passive,1,256,30,9022.5591,30.0464,85.0164,67.3193,8482.9333,265.9951,1030.0666,0.0009,0.9333,50.0
train,passive,3,768,40,10095.7981,39.9745,41.9485,31.0172,12756.6212,302.3333,9.0929,0.8073,0.798,50.0
train,passive,3,256,50,11212.3415,50.0623,42.8156,67.6963,9274.6876,274.6351,0.0,28.2067,0.6604,50.0
train,passive,1,768,60,12290.6758,59.9706,81.8991,29.8961,14852.097,302.3333,573.928,0.0064,0.5333,50.0
train,passive,1,768,85,15005.5114,85.0001,83.6364,30.2194,16832.6684,298.8745,527.45,0.011,0.2,50.0
train,passive,2,256,25,8599.7419,24.9736,58.0008,66.3328,8733.4299,302.3333,15.5685,8.3755,0.9975,50.0
train,passive,3,384,35,9564.9157,34.9976,40.0829,50.0786,12305.9038,302.3333,0.0,18.7646,0.8614,50.0
train,passive,3,384,35,9566.7796,35.0248,40.1821,50.756,9132.6037,290.307,0.0,18.7646,0.8614,50.0
train,passive,4,256,40,10194.4575,40.0278,32.2219,68.0198,10428.1951,302.3333,0.0,0.0028,0.8,50.0
train,passive,4,768,99999,18982.5272,127.0068,37.3309,32.4479,20476.3473,278.7345,0.0,0.0015,0.0,50.0
train,passive,1,384,35,9585.8688,34.9959,83.0518,48.5115,11685.4329,302.3333,888.8189,0.0019,0.8667,50.0
train,passive,1,896,75,13921.8244,75.0108,82.2725,29.3629,15368.929,302.3333,581.7691,0.0092,0.3333,50.0
train,passive,1,640,85,15008.3213,84.9959,84.126,31.2162,18494.0089,302.3333,436.6436,0.0109,0.2,50.0
train,passive,3,256,50,11210.3453,50.0545,43.3097,67.7823,11600.268,302.3333,0.0,28.2067,0.6604,50.0
train,passive,1,1024,65,12833.0162,64.9855,79.0084,27.9324,13673.4783,293.4063,602.0077,0.0074,0.4667,50.0
train,passive,4,896,95,16093.6273,94.9963,33.82,32.0551,17738.2465,302.3333,0.0,0.0195,0.0666,50.0
train,passive,3,768,95,16096.3389,94.956,48.6447,33.0162,20460.4739,292.4915,1.8873,0.0803,0.0665,50.0
train,passive,4,640,100,16637.0895,100.0044,32.8228,32.1999,21186.5958,302.3333,0.0,0.0141,0.0,50.0
train,passive,1,256,80,14470.6591,80.1841,89.5826,64.6181,12822.0998,302.3333,2530.2307,0.0104,0.2667,50.0
train,passive,2,1024,45,10624.8751,44.9495,55.7359,29.21,11366.3767,302.3333,37.5443,0.0038,0.7333,50.0
train,passive,4,896,100,16635.2403,99.9698,33.2899,31.4996,17824.0088,302.3333,0.0,0.0142,0.0,50.0
train,passive,2,512,90,15573.9459,89.9755,59.9929,30.3369,13668.9354,269.5573,0.0,0.2023,0.1325,50.0
train,passive,2,768,70,13372.8736,69.9991,59.7394,30.7963,11987.0844,274.6222,43.0535,0.2935,0.3988,50.0
train,passive,4,640,25,8462.6682,24.993,28.2201,32.8061,10840.0051,302.3333,0.0,0.1021,0.9985,50.0
train,passive,2,384,50,11239.3777,49.9793,59.5077,47.8784,13087.7272,302.3333,0.0,3.2716,0.6639,50.0
